#{"t_start": 1585777310.5429087, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
33.169305,37,2.350082,2
16.671283,25,3.462167,5
10.235611,14,4.078107,5
18.914683,27,5.278011,7
12.655721,17,6.041998,7
13.209171,18,6.838014,7
18.561621,27,8.045996,7
13.207697,20,8.929989,7
12.613006,18,9.746107,7
10.799829,17,10.49403,7
17.426795,23,11.522088,7
11.181043,18,12.338032,7
17.056671,27,13.558024,7
22.543105,29,14.846014,8
20.168832,26,15.990041,8
8.70706,13,16.574071,8
19.053202,24,17.658089,8
17.005521,22,18.642018,8
13.07164,17,19.405996,8
14.070172,18,20.198001,8
22.429395,27,21.418014,8
12.896354,17,22.174015,8
22.767174,30,23.514076,8
16.701574,24,24.578008,8
10.992956,16,25.282047,8
16.546368,23,26.294031,8
13.053502,17,27.046037,8
7.093368,10,27.490043,8
13.98515,18,28.297994,8
7.236874,12,28.826037,8
16.75974,25,29.926045,8
7.996364,11,30.422016,8
20.218297,28,31.678022,8
14.620145,19,32.518034,8
11.078249,19,33.354069,8
12.341785,16,34.074006,8
11.359756,15,34.742042,8
19.593464,28,35.978028,8
11.475736,16,36.689979,8
14.957375,19,37.530056,8
8.184119,15,38.206002,8
24.571512,33,39.666039,8
11.406645,16,40.370015,8
14.971463,22,41.346041,8
20.808481,28,42.582029,8
21.197738,31,43.982055,9
19.23919,27,45.190003,9
21.805422,27,46.699504,9
9.403923,15,47.013988,9
19.880848,30,48.349995,9
12.488694,19,49.210013,9
13.674654,21,50.142025,9
13.768684,20,51.022015,9
15.455196,20,51.938056,9
5.310278,8,52.290084,9
17.402484,24,53.354042,9
9.207894,13,53.926013,9
16.27237,22,54.910015,9
17.567892,25,56.026061,9
14.44186,22,56.99403,9
16.243952,23,58.022069,9
28.60417,38,59.718003,10
12.539995,16,60.450078,10
11.530409,16,61.174003,10
24.333917,33,62.638017,10
16.385464,21,63.570029,10
13.30915,18,64.366047,10
17.443158,24,65.438038,10
9.450886,13,66.010036,10
18.834367,28,67.250069,10
20.582763,30,68.582032,10
7.781374,11,69.066042,10
11.464317,15,69.726041,10
27.119089,34,71.262059,10
9.825911,16,71.97401,10
8.662994,12,72.510013,10
9.204404,16,73.237999,10
10.656151,15,73.914082,10
11.975084,17,74.662001,10
16.485534,21,75.590056,10
14.237557,19,76.441999,10
14.447904,19,77.290056,10
22.967913,31,78.666025,10
13.491611,20,79.562048,10
12.933897,19,80.397979,10
19.284011,26,81.542061,10
6.085393,10,81.994066,10
10.412392,15,82.65399,10
28.883715,37,84.302045,10
14.177941,22,85.285993,10
13.700558,21,86.214001,10
13.651155,18,87.02199,10
15.366389,22,88.017992,10
19.347745,24,89.094006,10
7.693433,11,89.590092,10
6.15248,9,89.990006,10
25.635754,38,91.690043,10
13.339802,17,92.450041,10
7.004485,11,92.946005,10
12.38646,19,93.79007,10
16.502251,23,94.806072,10
8.068405,11,95.289998,10
17.722328,25,96.398028,10
17.709101,23,97.414039,10
29.303276,36,99.018,10
14.873821,20,99.906022,10
17.014747,25,101.01013,10
33.231353,42,102.866002,12
21.347666,26,104.030025,12
26.262267,34,105.558051,12
7.126098,12,106.089998,12
10.510623,17,106.866019,12
13.31167,22,107.865983,12
17.604271,26,109.026027,12
9.621106,16,109.742045,12
5.385502,8,110.094111,12
18.692249,27,111.294045,12
15.400069,20,112.210009,12
17.140617,24,113.286031,12
10.064538,14,113.910054,12
21.184647,28,115.16603,12
20.070324,28,116.402049,12
18.934941,24,117.466004,12
22.239593,28,118.698021,12
18.188219,27,119.88601,12
8.081538,11,120.370049,12
10.72675,14,120.998008,12
16.698289,21,121.926033,12
21.045153,31,123.31002,12
5.259225,8,123.662033,12
10.602026,16,124.377994,12
7.27167,10,124.826027,12
29.001853,38,126.538015,12
9.626416,17,127.294034,12
2.602456,5,127.514069,12
9.081351,13,128.098068,12
14.827617,22,129.090041,12
12.361662,20,129.970089,12
4.404522,7,130.294073,12
13.104942,23,131.318059,12
10.476894,16,132.042004,12
12.797718,20,132.934014,12
5.40092,8,133.290018,12
7.130086,10,133.730038,12
17.063995,23,134.742031,12
18.179796,26,135.890037,12
20.786869,30,137.230007,12
8.433856,11,137.738026,12
23.225215,31,139.114032,12
11.613882,15,139.794008,12
23.401337,32,141.214037,12
16.739814,25,142.330015,12
9.225565,13,142.902026,12
19.530042,27,144.138062,12
5.582072,9,144.541992,12
18.040386,24,145.626047,12
6.952621,10,146.065963,12
15.473572,23,147.086009,12
14.625601,22,148.074065,12
19.49934,27,149.262022,12
18.434131,26,150.409995,12
9.196537,13,150.990022,12
18.800114,23,152.018008,12
20.928301,26,153.202053,12
10.546977,14,153.826066,12
20.974069,26,154.994,12
6.800836,10,155.438005,12
9.000099,15,156.10202,12
31.278807,44,158.058007,13
10.889682,15,158.742027,13
9.957743,14,159.366004,13
8.20341,11,159.866059,13
4.712152,8,160.218049,13
14.537225,18,161.010061,13
11.035022,18,161.83002,13
14.170762,20,162.718052,13
16.424425,23,163.730028,13
16.270446,22,164.746046,13
13.46879,20,165.630031,13
14.010745,21,166.554034,13
14.957903,24,167.642055,13
25.475007,32,169.050038,13
23.994467,31,170.422023,13
15.856673,20,171.318019,13
26.043165,34,172.822047,13
24.749781,32,174.238083,13
25.186053,36,175.878025,13
14.417281,19,176.714016,13
15.396946,22,177.682031,13
7.237173,10,178.133996,13
6.257566,9,178.534039,13
23.316288,30,179.878092,13
8.002649,11,180.382009,13
19.116265,24,181.454084,13
15.458216,22,182.426033,13
9.489996,13,183.014024,13
13.247098,20,183.922051,13
14.894792,21,184.878048,13
13.98746,20,185.774012,13
13.150214,21,186.722011,13
3.421687,6,186.990012,13
6.046323,12,187.542094,13
19.650892,26,188.698025,13
10.981759,15,189.358011,13
9.715989,14,189.990062,13
19.658477,27,191.214009,13
16.311192,25,192.314146,13
10.504146,18,193.130041,13
11.866077,18,193.958058,13
10.293197,15,194.630047,13
13.527436,20,195.52599,13
18.656902,23,196.538005,13
11.639255,15,197.202039,13
17.550947,22,198.170039,13
13.937794,22,199.150055,13
10.904906,14,199.774001,13
17.750162,26,200.922001,13
17.443783,22,201.894007,13
12.532657,18,202.693998,13
26.542963,39,204.434009,13
16.17549,23,205.458059,13
13.830731,18,206.254028,13
10.214612,18,207.054006,13
11.466193,18,207.87802,13
25.968082,38,209.61002,13
6.056965,9,210.017977,13
15.474039,20,210.902027,13
3.218359,6,211.166021,13
4.891777,9,211.569955,13
24.947014,34,213.082082,13
2.531318,5,213.310052,13
19.248403,28,214.546003,13
15.056864,22,215.522028,13
8.087095,11,216.005996,13
16.522358,21,216.938073,13
17.890643,22,217.914063,13
13.693591,20,218.79405,13
15.123234,19,219.634064,13
