#{"t_start": 1585868830.8360631, "env_id": "CarlaGymEnv-v1"}
r,l,t,max index
-100.726782,33,3.026448,0
-102.09033,13,3.800152,1
-103.678198,24,5.210836,5
-102.728548,13,5.980285,5
-103.061402,19,7.091576,5
-105.749705,36,9.209871,9
-105.815556,23,10.553843,9
-107.005461,30,12.305205,9
-101.209531,9,12.834687,9
-101.808869,14,13.647327,9
-103.004128,15,14.519957,9
-104.132751,18,15.56487,9
-102.465128,17,16.551079,9
-102.7776,23,17.898913,9
-101.208917,15,18.774365,9
-108.052852,34,20.756037,9
-106.832455,32,22.641582,9
-102.707993,20,23.829152,9
-106.234457,27,25.417552,9
-102.987379,22,26.707606,9
-101.946095,13,27.469151,9
-103.793215,30,29.217736,9
-101.434561,9,29.743598,9
-101.802915,20,30.906795,9
-102.399476,21,32.12738,9
-103.31451,26,33.63737,9
-101.93562,14,34.456393,9
-102.849442,17,35.443642,9
-105.373804,24,36.841246,9
-104.412201,21,38.067374,9
-102.297693,22,39.345788,9
-105.030348,24,40.74992,9
-100.910485,11,41.394905,9
-100.929875,9,41.920548,9
-104.550951,21,43.144787,9
-101.977772,20,44.312336,9
-102.559192,20,45.475256,9
-101.489826,16,46.413501,9
-100.926467,9,46.944155,9
-104.353026,19,48.054435,9
-103.326106,22,49.333856,9
-106.55627,32,51.19509,9
-101.281681,9,51.721443,9
-106.74167,26,53.228895,9
-101.699968,15,54.105791,9
-102.716666,17,55.092124,9
-102.806014,20,56.25962,9
-102.129859,19,57.381001,9
-103.069716,20,58.557178,9
-107.616457,33,60.506028,9
-100.80758,10,61.389375,9
-102.857374,21,62.60817,9
-104.221304,24,64.00539,9
-103.468671,12,64.705194,9
-102.872855,21,65.922617,9
-105.541998,30,67.67076,9
-104.949998,26,69.189075,9
-103.736361,18,70.240032,9
-104.283203,21,71.466248,9
-102.593731,20,72.633715,9
-101.870961,18,73.679358,9
-102.019801,15,74.553469,9
-105.11521,37,76.709002,9
-101.008601,10,77.294622,9
-109.58639,49,80.14359,16
-102.386152,18,81.192624,16
-102.715682,23,82.540421,16
-104.841179,24,83.939571,16
-103.033497,21,85.167978,16
-101.396695,11,85.804543,16
-104.646982,24,87.206861,16
-105.651409,31,89.013547,16
-102.894908,20,90.182244,16
-100.747314,8,90.64886,16
-105.613813,24,92.042266,16
-104.32896,19,93.156221,16
-102.105558,15,94.032438,16
-105.95666,29,95.717694,16
-101.297064,10,96.296652,16
-102.014031,16,97.225868,16
-102.70445,16,98.156611,16
-102.339252,19,99.260062,16
-101.598017,15,100.132959,16
-106.922095,32,102.003316,16
-104.121342,17,102.99603,16
-104.76561,18,104.04572,16
-101.083665,10,104.629752,16
-105.724643,26,106.13978,16
-102.15533,19,107.247,16
-106.896501,27,108.819465,16
-101.513429,18,109.872313,16
