#{"t_start": 1586045698.2943006, "env_id": "CarlaGymEnv-v1"}
r,l,t,max index
-103.017005,20,201.544465,11
-104.865565,26,202.624283,11
-105.452075,23,203.579266,11
-105.222058,25,204.616646,11
-106.364631,31,205.906419,11
-101.901749,15,206.525893,11
-112.111387,44,208.3436,12
-101.699808,17,209.050575,12
-101.817881,17,209.755058,12
-104.018147,21,210.619926,12
-101.380573,11,211.075292,12
-100.916684,11,211.528207,12
-103.924242,27,212.648846,12
-101.651153,19,213.4325,12
-102.450417,21,214.297415,12
-100.980053,13,214.830381,12
-109.967858,35,216.274871,12
-100.986851,9,216.74993,12
-101.866675,19,217.537067,12
-107.800203,29,218.734907,12
-103.973033,24,219.731679,12
-109.122832,34,221.144615,12
-100.669725,6,221.390817,12
-106.208458,37,222.921676,12
-104.009406,24,223.91484,12
-102.635746,17,224.614015,12
-106.812411,26,225.687878,12
-101.162803,11,226.144802,12
-104.691558,18,226.895468,12
-108.467524,32,228.223189,12
-100.863203,11,228.676913,12
-105.96037,29,229.876835,12
-101.232461,18,230.614937,12
-102.485581,25,231.64348,12
-101.58517,12,232.139756,12
-109.361165,40,233.800389,12
-105.507051,20,234.630118,12
-100.740033,9,235.002129,12
-104.760848,28,236.162922,12
-101.114672,9,236.534183,12
-104.54317,21,237.399506,12
-101.823453,16,238.063523,12
-100.835635,8,238.395357,12
-104.707013,31,239.684352,12
-100.90191,10,240.101847,12
-101.522582,16,240.76203,12
-103.366487,26,241.833857,12
-102.614721,14,242.409999,12
-103.014391,21,243.272893,12
-100.535369,6,243.520532,12
-104.387161,21,244.391424,12
-106.850366,25,245.425561,12
-103.851893,21,246.296154,12
-104.330661,32,247.616394,12
-102.120123,15,248.2358,12
-103.261203,22,249.140049,12
-102.747553,14,249.716455,12
-104.788739,25,250.752445,12
-101.698073,14,251.334668,12
-106.662331,32,252.664132,12
-100.696677,9,253.033208,12
-102.938832,18,253.779389,12
-101.185121,9,254.152953,12
-109.229722,34,255.561219,12
-101.140426,9,255.934374,12
-102.571946,18,256.68039,12
-103.649659,20,257.508399,12
-102.296145,19,258.296672,12
-111.12399,39,260.058042,12
-104.604241,23,261.003901,12
-101.64638,16,261.664006,12
-105.719084,32,262.995565,12
-101.106875,9,263.36744,12
-104.290415,18,264.113405,12
-105.327994,19,264.898344,12
-105.193448,22,265.804482,12
-104.734129,21,266.674027,12
-103.701079,21,267.535916,12
-103.850825,19,268.317663,12
-103.589006,25,269.356787,12
-107.081719,25,270.389677,12
-103.36404,26,271.464976,12
-101.07718,12,271.961529,12
-106.250347,29,273.151978,12
-105.587969,29,274.348462,12
-104.033731,14,274.928446,12
-103.883115,20,275.752421,12
-103.703975,22,276.659214,12
-106.38058,23,277.607925,12
-108.6218,33,278.973468,12
-100.987177,13,279.511595,12
-103.830123,19,280.297617,12
-104.817595,20,281.129727,12
-100.52759,7,281.419533,12
-103.166854,17,282.125422,12
-101.798213,11,282.578493,12
-105.037077,26,283.654321,12
-101.344906,12,284.153317,12
-106.554365,24,285.147341,12
-101.944918,14,285.725608,12
-104.440629,25,286.761533,12
-101.318693,14,287.342354,12
-104.101403,28,288.50854,12
-108.80646,43,290.296675,12
-100.855466,11,290.748699,12
-102.160052,25,291.784578,12
-102.787529,19,292.571884,12
-106.370054,27,293.691623,12
-107.773934,27,294.814687,12
-103.565435,21,295.681638,12
-101.053909,10,296.095688,12
-104.549407,28,297.257604,12
-103.483401,19,298.046498,12
-100.54658,6,298.29455,12
-101.687653,14,298.87285,12
-109.425423,31,300.154514,12
-102.606744,14,300.736016,12
-106.277759,33,302.195612,12
-103.327721,25,303.230535,12
-103.828432,23,304.181607,12
-105.00069,19,304.970194,12
-107.540959,34,306.379435,12
-104.144616,25,307.420602,12
-105.574439,26,308.49736,12
-101.15361,13,309.035464,12
-103.332387,19,309.822563,12
-101.017059,13,310.361317,12
-102.975834,19,311.152351,12
-103.607871,23,312.106968,12
-104.157736,19,312.89368,12
-105.881818,25,313.930602,12
-103.1253,19,314.718487,12
-105.302899,28,315.877637,12
-108.983563,35,317.324875,12
-102.486607,15,317.945812,12
-100.828471,10,318.356707,12
-103.273443,28,319.526356,12
-102.845298,21,320.392672,12
-107.255936,28,321.554716,12
-105.777029,30,322.79971,12
-101.384014,10,323.21648,12
-104.790753,33,324.589628,12
-101.143899,11,325.04556,12
-107.306949,34,326.453942,12
-102.079437,15,327.072566,12
-104.216786,26,328.149626,12
-100.550552,6,328.398584,12
-103.385573,23,329.346646,12
-104.696829,23,330.301666,12
-104.162251,20,331.130663,12
-105.066715,19,331.914461,12
-103.443019,21,332.780639,12
-105.775628,23,333.732617,12
-101.60377,12,334.22748,12
-102.348156,17,334.928628,12
-103.507575,21,335.795561,12
-103.862506,20,336.621799,12
-110.905209,46,338.513908,14
-103.118053,17,339.217629,14
-104.156633,25,340.246635,14
-105.939616,28,341.407796,14
-100.967204,9,341.781518,14
-105.346078,31,343.056209,14
-101.385022,11,343.506964,14
-106.377877,30,344.875227,14
-101.463322,10,345.288045,14
-105.975082,25,346.318425,14
-101.931443,14,346.894146,14
-109.51817,28,348.047986,14
-101.742733,21,348.914574,14
-104.207794,22,349.826769,14
-101.230399,14,350.407604,14
-101.83274,14,350.985557,14
-101.812543,14,351.566529,14
-103.0109,17,352.27036,14
-101.295776,16,352.933395,14
-104.320812,20,353.761312,14
-107.689739,30,354.995479,14
-100.578596,10,355.407453,14
-107.177348,22,356.318443,14
-109.189035,29,357.514425,14
-101.279044,14,358.092446,14
-105.263391,23,359.044482,14
-107.790974,30,360.287512,14
-108.009238,34,361.699394,14
-102.263365,14,362.278374,14
-100.951953,10,362.692414,14
-104.699862,25,363.7254,14
-109.439187,33,365.091377,14
-104.316768,25,366.127493,14
-100.740314,11,366.584419,14
-103.949208,22,367.491378,14
-104.672185,25,368.532556,14
-102.468949,17,369.238492,14
-104.490218,25,370.269927,14
-102.557115,19,371.052687,14
-101.857021,17,371.753584,14
-100.778565,8,372.086576,14
-102.054565,19,372.87162,14
-101.518646,17,373.569743,14
-102.610132,17,374.266731,14
-104.137119,23,375.209699,14
-103.360826,18,375.947688,14
-104.114275,23,376.892456,14
-100.786321,8,377.220495,14
-103.529725,19,378.002732,14
-101.873418,16,378.659528,14
-100.766306,10,379.071898,14
-103.782513,25,380.098764,14
-108.999992,34,381.494753,14
-102.529676,22,382.398818,14
-102.423312,19,383.179758,14
-105.091411,26,384.247984,14
-101.211532,13,384.78595,14
-102.287777,24,385.772599,14
-106.452738,26,386.940989,14
-103.195261,16,387.601396,14
-101.34444,12,388.096376,14
-105.953629,21,388.959531,14
-104.063048,23,389.906765,14
-102.898595,18,390.644557,14
-101.02628,8,390.973619,14
-104.532104,32,392.291863,14
-101.538515,16,392.954148,14
-100.518746,7,393.244666,14
-106.917352,35,394.698019,14
-102.966973,16,395.356959,14
-102.487544,14,395.934459,14
-103.954732,20,396.758551,14
-104.197397,31,398.039565,14
-104.888645,24,399.037693,14
-105.244223,29,400.230824,14
-101.262529,11,400.685714,14
-103.670671,25,401.719851,14
-105.749407,26,402.79157,14
-104.424816,22,403.701037,14
-104.328634,17,404.402612,14
-103.912321,21,405.272758,14
-109.418399,34,406.673776,14
-102.757059,26,407.749837,14
-101.79152,13,408.287715,14
-104.017888,23,409.241576,14
-106.981395,28,410.400583,14
-105.919907,23,411.350502,14
-101.027444,9,411.718832,14
-105.423199,35,413.166846,14
-100.692296,8,413.495983,14
-101.071374,13,414.032616,14
-108.819674,34,415.443493,14
-106.752605,27,416.560493,14
-103.484938,14,417.137708,14
-106.884934,30,418.376935,14
-101.769638,14,418.953463,14
-105.42076,25,419.982949,14
-101.338441,12,420.478475,14
-107.129603,33,421.84428,14
-104.60646,26,422.91976,14
-102.322523,13,423.456006,14
-104.621818,26,424.533828,14
-101.680182,11,424.984793,14
-101.45531,12,425.476854,14
-106.577019,22,426.380716,14
-105.443713,28,427.541633,14
-105.742608,24,428.532675,14
-102.152435,16,429.267657,14
-104.121281,24,430.254741,14
-103.273379,26,431.332855,14
-104.436488,18,432.07784,14
-106.104849,32,433.406789,14
-103.599713,17,434.112728,14
-105.555841,23,435.065863,14
-106.426414,20,435.889226,14
-105.355185,20,436.716883,14
-103.45611,25,437.746794,14
-104.402063,35,439.200753,14
-100.642648,6,439.45074,14
-102.931903,24,440.443738,14
-104.298319,21,441.309419,14
-106.116844,29,442.501788,14
-109.017678,45,444.358581,14
-104.616002,24,445.347479,14
-103.067149,22,446.260519,14
-104.921069,22,447.16594,14
-102.256025,22,448.071822,14
-102.106393,22,448.983847,14
-102.529792,13,449.517823,14
-107.134276,26,450.589437,14
-100.944344,12,451.088383,14
-105.806293,22,451.999608,14
-104.855148,19,452.787341,14
-109.939043,36,454.274742,14
-100.527738,6,454.524365,14
-103.975165,20,455.349944,14
-106.892836,27,456.45682,14
-103.865388,23,457.409473,14
-103.162267,23,458.364487,14
-104.098904,24,459.359326,14
-110.002817,40,461.013821,14
-102.561311,15,461.643356,14
-105.456832,27,462.750445,14
-102.481935,18,463.496606,14
-104.570104,19,464.284401,14
-104.735055,21,465.153378,14
-110.640777,34,466.555792,14
-104.373027,16,467.216857,14
-102.615892,20,468.048132,14
-105.948515,28,469.209344,14
-106.960337,34,470.6173,14
-102.850686,15,471.303476,14
-108.731675,40,472.960339,14
-104.611441,26,474.039001,14
-100.741907,7,474.33035,14
-102.845788,21,475.195361,14
-102.11785,17,475.895347,14
-102.558375,14,476.47853,14
-101.719673,14,477.058415,14
-102.18696,18,477.800044,14
-101.969629,16,478.467003,14
-109.105143,50,480.538092,15
-108.631217,40,482.193542,15
-105.620439,30,483.428684,15
-109.252429,43,485.212336,15
-106.460371,31,486.501853,15
-101.217055,14,487.079411,15
-107.23934,34,488.488343,15
-106.13168,26,489.567305,15
-104.329515,19,490.356797,15
-105.458662,22,491.266286,15
-104.505682,17,491.972423,15
-103.047534,15,492.595646,15
-106.252609,29,493.800747,15
-107.680174,28,494.957586,15
-106.364658,29,496.158526,15
-103.751694,14,496.740362,15
-109.061134,32,498.063504,15
-103.550852,24,499.056339,15
-103.669188,23,500.008396,15
-103.822974,24,501.002337,15
-104.05432,15,501.622395,15
-104.70518,23,502.57462,15
-104.424999,19,503.359724,15
-102.835196,21,504.228708,15
-105.36842,32,505.551749,15
-106.38124,28,506.705856,15
-101.778203,15,507.326514,15
-104.210422,23,508.275642,15
-103.786732,25,509.312623,15
-103.830807,18,510.056868,15
-100.88911,13,510.593547,15
-105.021849,24,511.586132,15
-106.129902,29,512.78645,15
-101.93925,19,513.696819,15
-103.017191,23,514.648758,15
-103.101943,27,515.76284,15
-103.261754,14,516.343587,15
-107.824173,32,517.667385,15
-104.991829,20,518.492981,15
-107.570892,34,519.898345,15
-102.015141,18,520.665416,15
-101.249672,15,521.288347,15
-103.172179,21,522.156696,15
-100.975042,8,522.488628,15
-102.50619,20,523.319331,15
-106.114322,24,524.31055,15
-101.647216,14,524.887579,15
-105.105789,20,525.71378,15
-104.583702,16,526.377464,15
-108.769375,40,528.033634,15
-104.09461,19,528.81979,15
-101.372593,11,529.274652,15
-105.380139,21,530.143914,15
-111.019437,38,531.715836,15
-107.24221,31,532.995842,15
-106.510455,40,534.649727,15
-101.219007,16,535.308687,15
-105.70495,38,536.872684,15
-104.169227,25,537.905862,15
-101.717192,15,538.52562,15
-104.431336,22,539.432612,15
-101.508579,10,539.844682,15
-104.439081,22,540.754606,15
-103.264112,22,541.667643,15
-102.583277,14,542.247605,15
-102.595842,24,543.238683,15
-100.884403,13,543.778655,15
-105.351695,24,544.769543,15
-106.38914,31,546.051807,15
-103.883704,21,546.917663,15
-105.461901,22,547.831656,15
-107.14367,24,548.82258,15
-105.166012,23,549.773608,15
-103.294793,19,550.562568,15
-103.21815,21,551.429632,15
-105.409933,23,552.380593,15
-100.876643,14,552.960569,15
-100.938106,10,553.373535,15
-102.179276,18,554.116573,15
-105.196503,28,555.277555,15
-101.983639,15,555.896653,15
-104.372041,21,556.892055,15
-103.939591,17,557.595986,15
-106.464586,29,558.797847,15
-104.228979,24,559.792099,15
-105.673686,21,560.65389,15
-104.417272,20,561.47402,15
-106.447409,27,562.584767,15
-102.468952,20,563.416464,15
-102.920032,18,564.167864,15
-105.421418,30,565.422482,15
-101.097013,9,565.795472,15
-104.042145,26,566.876569,15
-107.596761,33,568.240392,15
-100.718173,8,568.572314,15
-102.509257,22,569.486754,15
-103.581542,26,570.563558,15
-104.565345,24,571.560686,15
-103.507309,17,572.266459,15
-107.528753,30,573.503572,15
-106.626818,23,574.458469,15
-104.540185,28,575.620589,15
-101.464582,11,576.074611,15
-104.679533,22,576.990404,15
-102.252836,19,577.778553,15
-101.247717,14,578.355518,15
-103.465884,23,579.307561,15
-101.767537,14,579.887545,15
-104.472459,22,580.797948,15
-103.233351,23,581.751703,15
-100.978674,11,582.209616,15
-104.105665,20,583.040628,15
-102.04468,19,583.831683,15
-104.707772,23,584.782799,15
-103.536325,20,585.612963,15
-101.512206,14,586.196657,15
-105.38243,21,587.065668,15
-101.110556,11,587.524069,15
-100.922375,9,587.896807,15
-103.528215,32,589.220755,15
-102.698437,16,589.882816,15
-102.206185,16,590.543752,15
-100.742344,8,590.875837,15
-102.756989,26,591.951823,15
-102.803702,18,592.697757,15
-105.094797,21,593.570835,15
-101.629233,13,594.109675,15
-102.808199,17,594.814951,15
-108.280171,27,595.93391,15
-108.387869,37,597.464981,15
-104.461008,19,598.250828,15
-105.521262,26,599.453062,15
-102.387699,20,600.282865,15
-110.166576,50,602.356513,17
-105.406299,24,603.347681,17
-107.551827,24,604.336656,17
-101.002998,8,604.668663,17
-101.864651,15,605.287482,17
-107.94568,39,606.90314,17
-101.414337,11,607.359515,17
-105.280512,26,608.432555,17
-106.394305,30,609.667914,17
-100.751576,9,610.038924,17
-101.344974,13,610.57879,17
-116.054475,56,612.896362,19
-104.232412,25,613.929056,19
-103.487494,26,615.009667,19
-105.016282,22,615.921684,19
-105.364986,32,617.250735,19
-101.126746,7,617.592259,19
-101.872723,17,618.294777,19
-105.519407,27,619.404513,19
-107.419099,32,620.72287,19
-111.94795,43,622.500724,19
-101.394534,10,622.913712,19
-106.151748,35,624.362744,19
-109.044558,37,625.887215,19
-104.655691,24,626.874774,19
-100.985913,9,627.247862,19
-105.273857,27,628.36071,19
-101.180558,8,628.695503,19
-104.998229,28,629.854733,19
-106.594278,35,631.299764,19
-103.50421,21,632.169065,19
-105.141009,23,633.117889,19
-101.860474,20,633.945737,19
-103.197586,18,634.69072,19
-101.247734,16,635.357702,19
-102.380362,15,635.985302,19
-105.798932,25,637.018993,19
-100.86095,9,637.390711,19
-103.164677,24,638.37682,19
-101.36,12,638.870948,19
-101.656432,11,639.325732,19
-102.924718,18,640.067565,19
-104.186571,20,640.893705,19
-101.767697,18,641.711697,19
-102.667802,22,642.623997,19
-100.591009,12,643.124522,19
-104.549435,28,644.286164,19
-103.344591,18,645.030879,19
-101.779845,21,645.899718,19
-102.662171,19,646.684616,19
-105.676024,34,648.094166,19
-103.394216,24,649.086738,19
-102.538818,18,649.832055,19
-103.139626,21,650.69902,19
-104.57895,18,651.446571,19
-105.221536,20,652.270412,19
-101.182189,9,652.64453,19
-102.628367,18,653.386599,19
-102.581711,18,654.127241,19
-100.577359,6,654.376077,19
-107.127644,25,655.41461,19
-102.295035,19,656.198908,19
-105.381007,22,657.10845,19
-103.357163,25,658.143439,19
-105.063981,29,659.342428,19
-102.028102,17,660.04793,19
-101.058966,10,660.459789,19
-106.265103,32,661.797933,19
-106.041383,33,663.153612,19
-102.143588,16,663.813621,19
-102.613836,24,664.811595,19
-101.665664,15,665.431823,19
-104.988408,19,666.214807,19
-105.104489,26,667.291868,19
-103.292063,23,668.239964,19
-100.665417,10,668.649423,19
-105.059582,20,669.477406,19
-105.670403,20,670.307775,19
-103.415131,21,671.175414,19
-100.73381,9,671.546247,19
-103.377562,20,672.371804,19
-104.43051,28,673.527896,19
-101.298905,15,674.152962,19
-104.775798,21,675.024421,19
-104.842709,18,675.767641,19
-100.93559,8,676.098907,19
-109.587029,39,677.710847,19
-107.621486,36,679.199068,19
-107.668894,36,680.691425,19
-104.615838,18,681.434414,19
-104.141844,16,682.097543,19
-101.432908,15,682.71742,19
-102.433439,19,683.623087,19
-101.273724,9,683.994201,19
-101.766125,14,684.571566,19
-103.318735,26,685.646166,19
-101.790351,15,686.267754,19
-105.63174,26,687.343392,19
-109.230566,40,689.006833,19
-100.865121,13,689.546916,19
-110.04439,38,691.115773,19
-105.343437,28,692.276423,19
-105.582147,25,693.309308,19
-106.252214,30,694.552428,19
-105.556073,25,695.582961,19
-104.239382,15,696.199543,19
-104.580404,30,697.435964,19
-102.387676,18,698.179039,19
-102.974423,25,699.214747,19
-106.790394,28,700.367807,19
-106.051951,21,701.237054,19
-105.475639,31,702.517821,19
-101.190745,9,702.890529,19
-109.621827,37,704.423986,19
-101.571075,15,705.043675,19
-107.27719,31,706.326708,19
-107.591825,27,707.443862,19
-100.769931,12,707.942789,19
-104.504208,23,708.89759,19
-101.199536,12,709.393794,19
-100.997697,11,709.84978,19
-107.941283,32,711.174762,19
-112.117662,37,712.708835,19
-100.721777,10,713.122801,19
-102.871588,24,714.116842,19
-108.115663,34,715.527625,19
-102.832874,17,716.229831,19
-105.520871,22,717.140559,19
-106.031474,25,718.178627,19
-101.97888,17,718.880586,19
-103.3755,22,719.792619,19
-106.371554,25,720.825841,19
-105.016057,27,721.945804,19
-103.996813,28,723.100719,19
-102.378021,16,723.7606,19
-107.683278,40,725.413789,19
-106.37057,33,726.855849,19
-106.029711,25,727.889792,19
-103.999219,20,728.717778,19
-105.088136,23,729.665287,19
-102.109741,14,730.244771,19
-106.125447,33,731.615754,19
-106.616707,26,732.695937,19
-104.478971,22,733.609684,19
-104.633741,31,734.892583,19
-101.1299,13,735.43174,19
-106.109479,20,736.258387,19
-103.400405,18,737.002705,19
-103.867149,21,737.874689,19
-104.807141,17,738.581785,19
-103.968514,27,739.699595,19
-106.81661,35,741.148593,19
-104.379778,29,742.351938,19
-105.564026,22,743.25602,19
-103.39626,15,743.87172,19
-104.470856,22,744.781913,19
-102.744101,19,745.566763,19
-109.071531,39,747.179772,19
-101.355835,13,747.719678,19
-106.416557,33,749.088785,19
-102.071903,17,749.791601,19
-104.241886,27,750.910431,19
-102.951152,20,751.733521,19
-104.224953,20,752.559819,19
-102.427082,13,753.095458,19
-103.868659,32,754.409651,19
-103.32548,23,755.355453,19
-102.916292,21,756.219759,19
-108.837689,42,757.950799,19
-106.46532,37,759.475603,19
-102.392474,17,760.180718,19
-100.677755,9,760.552614,19
-102.328455,20,761.379618,19
-106.413126,36,762.866811,19
-104.148462,24,763.85562,19
-103.427514,23,764.811625,19
-102.020534,18,765.551817,19
-101.134584,17,766.249702,19
-103.24006,24,767.242031,19
-101.777045,18,767.982816,19
-104.942761,30,769.352263,19
-100.966854,12,769.851862,19
-102.497639,23,770.808898,19
-106.901024,26,771.893079,19
-104.113075,17,772.595803,19
-105.556673,17,773.295966,19
-106.086425,30,774.532516,19
-103.916614,20,775.360301,19
-101.154737,13,775.89738,19
-101.894756,14,776.494423,19
-102.272987,21,777.361315,19
-103.952353,24,778.353339,19
-108.797754,36,779.843728,19
-106.899426,24,780.836731,19
-103.024289,16,781.499536,19
-106.661959,25,782.539505,19
-105.137405,19,783.326507,19
-106.998309,34,784.736507,19
-102.365625,17,785.439395,19
-104.250023,18,786.183499,19
-102.703664,19,786.971461,19
-101.60627,14,787.553351,19
-101.765961,15,788.174321,19
-109.813835,34,789.582524,19
-105.250239,26,790.658337,19
-101.251281,11,791.113406,19
-107.665279,27,792.231378,19
-103.833126,22,793.145466,19
-103.754932,23,794.100692,19
-104.761303,32,795.424458,19
-105.245442,22,796.332114,19
-105.027011,20,797.15581,19
-108.608144,49,799.172729,19
-101.210214,14,799.747737,19
-105.305095,40,801.396738,19
-102.349221,14,801.970732,19
-105.163759,27,803.077738,19
-106.471788,32,804.395481,19
-102.310612,17,805.100747,19
-105.71824,24,806.093969,19
-103.152762,26,807.17081,19
-107.269308,35,808.619724,19
-102.46622,18,809.368989,19
-103.687787,25,810.406844,19
-106.907326,31,811.784549,19
-103.240134,20,812.611276,19
-103.646531,23,813.568546,19
-101.262779,11,814.02552,19
-104.871753,37,815.556602,19
-101.942315,20,816.384619,19
-103.068361,25,817.418724,19
-102.752831,13,817.957932,19
-104.82816,24,818.947304,19
-103.495801,21,819.818908,19
-104.411117,28,820.975764,19
-102.026793,15,821.591819,19
-101.558372,13,822.13179,19
-101.650016,8,822.461467,19
-102.836533,28,823.619815,19
-101.048878,12,824.120048,19
-103.97114,18,824.860987,19
-104.513916,33,826.225515,19
-106.579754,26,827.305287,19
-103.221575,19,828.091192,19
-105.469615,28,829.245033,19
-100.993009,11,829.697265,19
-102.926087,25,830.730774,19
-103.287707,16,831.388825,19
-105.434666,25,832.426328,19
-103.063982,19,833.215613,19
