#{"t_start": 1585778055.9793055, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
36.623663,43,4.732232,4
9.827624,16,5.393445,4
19.597555,25,6.428957,4
24.09689,35,7.879069,9
14.620307,21,8.744912,9
11.871732,15,9.366154,9
12.470729,20,10.19092,9
13.18224,20,11.018941,9
10.10409,14,11.596971,9
8.412387,15,12.217992,9
23.242164,30,13.458922,9
18.724935,27,14.572931,9
9.729948,15,15.193013,9
17.434121,25,16.224944,9
12.518453,17,16.923,9
25.29341,34,18.323992,9
14.499819,19,19.106919,9
5.022373,8,19.438108,9
16.052909,23,20.390257,9
18.358354,28,21.546263,9
21.918589,30,22.78725,9
6.258026,9,23.159029,9
13.374291,17,23.859932,9
19.17341,24,24.852974,9
12.799688,18,25.597,9
17.193325,21,26.462871,9
14.820464,19,27.246042,9
17.192976,23,28.19692,9
8.776376,13,28.732933,9
26.528646,41,30.425046,10
7.136775,10,30.836922,10
18.100801,26,31.908013,10
4.769698,8,32.238007,10
21.446229,28,33.394889,10
16.97828,22,34.306914,10
14.648259,19,35.095102,10
11.300541,15,35.714101,10
22.29976,28,36.867909,10
21.514143,30,38.109845,10
9.914063,16,38.773907,10
7.848243,11,39.228038,10
26.36259,33,40.589985,10
13.099153,21,41.456122,10
9.590486,14,42.034246,10
11.964311,18,42.777878,10
20.368702,26,43.852854,10
15.321188,23,44.803946,10
16.366934,21,46.228149,10
32.595498,45,47.877074,13
14.520201,20,48.700894,13
15.659883,22,49.608292,13
17.338871,26,50.684962,13
10.689304,14,51.262819,13
14.357978,20,52.092895,13
5.991045,9,52.465059,13
20.507759,28,53.621836,13
16.72245,21,54.483954,13
8.946893,12,54.979868,13
10.840779,14,55.555919,13
10.192727,16,56.21716,13
6.698229,10,56.630917,13
14.225062,18,57.375055,13
18.373507,26,58.450015,13
16.76239,23,59.403957,13
10.83408,15,60.025968,13
16.463595,23,60.978011,13
20.385961,26,62.048965,13
11.599164,16,62.70824,13
15.317295,22,63.614987,13
18.361853,24,64.603318,13
28.079741,42,66.336115,13
18.824547,23,67.285007,13
12.922512,19,68.0731,13
10.209009,13,68.609964,13
26.601005,36,70.101073,13
17.546349,22,71.009053,13
12.53096,21,71.875933,13
13.815043,21,72.744944,13
14.189855,20,73.569876,13
6.206704,9,73.940853,13
17.765034,25,74.977075,13
23.198529,30,76.213984,13
7.691564,11,76.6699,13
6.816514,10,77.082953,13
14.061363,18,77.830075,13
7.696933,11,78.281255,13
27.160067,34,79.680973,13
13.180458,19,80.464942,13
10.599957,17,81.16701,13
6.378316,10,81.581042,13
17.189486,24,82.573988,13
5.380647,8,82.903968,13
15.252938,23,83.857916,13
13.883483,19,84.640952,13
16.058742,21,85.5069,13
8.2744,14,86.084944,13
13.365086,18,86.827894,13
6.819749,10,87.240946,13
21.198207,29,88.521893,13
9.765086,13,89.057919,13
18.075867,26,90.133942,13
12.704376,17,90.836231,13
17.97472,26,91.910844,13
17.945125,26,92.982955,13
10.690508,16,93.641946,13
20.506047,29,94.838879,13
9.202418,16,95.501953,13
22.063341,34,96.903936,13
9.099275,12,97.402035,13
13.613217,21,98.266136,13
7.207433,12,98.761838,13
6.096388,9,99.133982,13
19.773432,25,100.164194,13
16.271282,24,101.15496,13
25.862089,32,102.477908,13
18.46161,25,103.507958,13
12.424258,18,104.251931,13
22.069266,30,105.49108,13
10.120998,15,106.113029,13
17.498046,22,107.025116,13
10.177129,14,107.600995,13
21.120086,27,108.713923,13
12.370921,16,109.376026,13
18.782132,26,110.44798,13
15.407392,23,111.397866,13
18.784058,26,112.470856,13
13.065109,23,113.42013,13
17.950605,24,114.40983,13
29.944248,41,116.102946,13
18.094455,25,117.131017,13
11.058009,15,117.750077,13
14.197893,18,118.49298,13
7.89141,11,118.945903,13
15.57798,23,119.893926,13
20.128004,27,121.00695,13
23.021345,32,122.329048,13
19.273286,25,123.357934,13
6.685972,10,123.77194,13
12.120691,17,124.479981,13
19.155363,28,125.637961,13
8.933005,12,126.129929,13
17.938854,27,127.241937,13
14.708828,19,128.02493,13
17.309959,23,128.972975,13
22.242907,32,130.376305,13
10.227477,17,131.080038,13
16.665974,23,132.034972,13
15.771799,23,132.984902,13
18.276574,23,133.933918,13
22.690638,32,135.255848,13
16.738126,22,136.16694,13
14.015611,19,136.946891,13
16.108811,21,137.818149,13
19.115326,29,139.013009,13
19.944846,28,140.167964,13
16.582386,23,141.118924,13
21.906798,30,142.356986,13
8.861765,12,142.856958,13
14.356655,19,143.64098,13
23.675073,32,144.964983,13
14.360813,20,145.788915,13
15.892472,21,146.657571,13
11.099962,14,147.236959,13
7.907905,11,147.69189,13
25.211504,37,149.218009,13
25.39748,32,150.538056,13
6.285662,9,150.907856,13
11.784963,15,151.527872,13
20.482353,27,152.639898,13
24.455299,38,154.206944,13
10.807042,16,154.866946,13
20.876268,26,155.93698,13
30.42269,40,157.586902,13
19.820505,28,158.737862,13
9.711522,14,159.317918,13
8.258107,11,159.770948,13
19.743539,29,160.970894,13
18.090477,27,162.089918,13
8.598042,12,162.586997,13
14.494991,21,163.450967,13
12.514194,17,164.152967,13
7.092158,10,164.567083,13
12.669395,16,165.229904,13
16.251654,23,166.18086,13
13.509142,20,167.008873,13
11.945431,15,167.624828,13
23.574795,33,168.987917,13
16.830238,21,169.857187,13
15.70115,21,170.719092,13
16.181747,22,171.627901,13
11.96841,15,172.245835,13
21.619074,30,173.565978,13
13.001341,20,174.391879,13
19.469452,29,175.590993,13
21.976616,30,176.828853,13
9.032356,12,177.32282,13
10.95615,15,177.940981,13
8.220038,13,178.4772,13
17.689883,26,179.550062,13
9.766041,17,180.247888,13
9.673587,14,180.826072,13
24.917297,34,182.302051,13
19.159348,29,183.496835,13
18.096029,23,184.442883,13
19.531708,27,185.557043,13
21.81839,29,186.750841,13
12.691864,18,187.491988,13
16.53523,23,188.437119,13
28.332014,37,189.960969,13
11.479982,16,190.621137,13
19.760155,27,191.73502,13
6.859406,10,192.150086,13
9.762526,14,192.726882,13
14.983958,22,193.632861,13
13.73416,18,194.377971,13
19.614492,25,195.404932,13
20.745126,30,196.640283,13
10.426322,14,197.217005,13
6.788259,10,197.631947,13
24.060023,30,198.873278,13
7.048703,10,199.285043,13
17.687556,25,200.314951,13
10.019052,13,200.850055,13
26.051215,34,202.253021,13
6.805043,10,202.666924,13
15.949604,22,203.576933,13
13.297255,17,204.281877,13
20.785291,31,205.559107,13
16.999688,25,206.590953,13
13.34327,18,207.332031,13
10.339251,17,208.030076,13
6.192184,9,208.402867,13
18.307192,26,209.47505,13
18.782903,24,210.466917,13
14.077206,18,211.209968,13
25.676574,30,212.448155,13
12.533959,18,213.192867,13
