#{"t_start": 1585371445.6654086, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
40.181605,60,5.214398,12
21.484371,45,7.262431,12
43.286592,72,10.49437,24
20.592259,35,12.065306,24
27.445157,45,14.054445,24
24.502204,39,15.810885,24
30.01273,54,18.220966,24
27.614779,41,20.070404,24
17.700923,32,21.52477,24
21.517723,40,23.310694,24
25.70006,40,25.118456,24
18.71286,30,26.46018,24
46.279716,65,29.342712,24
24.119431,38,31.021626,24
27.04683,46,33.07342,24
14.452306,30,34.3945,24
20.758045,33,35.85435,24
28.762335,42,37.70283,24
28.170602,41,39.522783,24
25.594006,47,41.61466,24
35.489161,54,44.02219,24
21.216552,39,45.786528,24
30.023317,47,47.930497,24
22.883665,39,49.474358,24
21.118178,36,51.070525,24
35.598175,56,53.558533,24
18.739725,37,55.21463,24
20.139136,34,56.764825,24
23.368777,36,58.382513,24
44.695661,61,61.142564,24
23.053095,37,62.786479,24
14.791382,28,64.050546,24
19.619564,33,65.538466,24
34.026765,50,67.802694,24
24.688515,40,69.58658,24
14.184812,27,70.792524,24
14.139515,27,71.990473,24
17.730425,30,73.338517,24
18.765098,31,74.740854,24
16.397352,28,75.986448,24
26.578937,39,77.730521,24
24.377829,41,79.568854,24
15.139812,28,80.810484,24
15.007311,31,82.201454,24
15.945787,29,83.482733,24
21.777053,34,85.03442,24
15.473199,29,86.322473,24
35.530355,68,89.382631,24
14.248583,27,90.574477,24
25.292302,42,92.450558,24
17.596181,33,93.924863,24
20.68859,33,95.40628,24
13.352587,25,96.537295,24
17.359581,29,97.824758,24
16.775607,30,99.192789,24
46.357577,66,102.142461,24
40.998113,67,105.174516,24
14.65336,27,106.387134,24
18.763928,34,107.924779,24
11.381356,23,108.943264,24
18.506117,30,110.274514,24
30.542372,45,112.322718,24
29.869792,47,114.424816,24
30.900369,45,116.422451,24
18.822107,34,117.958714,24
23.678578,40,119.7384,24
15.795381,29,121.030655,24
37.167849,51,123.330523,24
38.219623,57,125.924151,24
12.814243,26,127.094549,24
23.872181,37,128.750523,24
30.624851,58,131.354198,24
28.143907,68,134.367473,24
9.918567,21,135.293351,24
16.224662,32,136.70543,24
43.628846,80,140.282404,24
26.570616,46,142.340996,24
32.01147,55,144.80603,24
23.395674,44,146.756833,24
36.515453,54,149.158143,24
32.484758,51,151.426655,24
19.998381,33,152.882401,24
23.530784,37,154.554569,24
34.143341,55,157.026423,24
25.692408,40,158.828756,24
34.062004,49,161.046454,24
26.003276,46,163.104947,24
61.081115,94,167.318519,50
34.249669,48,169.493284,50
