#{"t_start": 1585382291.3987634, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
41.76739,68,469.556559,81
40.277905,65,472.47149,81
26.208716,45,474.483915,81
17.83275,32,475.920522,81
20.648414,43,477.84102,81
23.818046,43,479.757509,81
19.873621,34,481.299616,81
22.061085,40,483.091443,81
16.377433,29,484.373127,81
29.541699,44,486.35298,81
12.235218,24,487.415482,81
48.8864,77,490.885102,81
24.275562,40,492.672917,81
40.765878,68,495.709177,81
41.388451,61,498.436428,81
29.545574,54,500.854876,81
21.132187,45,502.869419,81
22.591162,41,504.723326,81
33.567946,52,507.051866,81
28.423704,51,509.345817,81
41.272557,75,512.699472,81
25.471136,43,514.609094,81
19.584664,35,516.20512,81
28.822226,45,518.225121,81
19.445802,32,519.678037,81
24.74755,37,521.337123,81
13.190586,26,522.495319,81
12.748959,24,523.579394,81
23.038067,46,525.647857,81
31.314598,51,527.947346,81
24.346932,38,529.644658,81
31.631161,54,532.063438,81
28.408468,43,533.993455,81
15.210396,28,535.251469,81
56.93835,79,538.787459,81
21.459301,41,540.635893,81
19.41227,38,542.323412,81
27.95691,44,544.285032,81
28.170776,47,546.395441,81
37.994233,61,549.107436,81
29.3963,46,551.179391,81
25.42723,40,552.992935,81
26.784118,43,554.909154,81
42.660356,63,557.724996,81
68.584455,138,563.909478,81
39.583371,57,566.461053,81
48.535463,69,569.555577,81
28.746735,52,571.895458,81
54.433745,80,575.467488,81
42.837013,65,578.383398,81
20.891442,35,579.947315,81
24.720205,41,581.78141,81
33.646969,49,583.988101,81
36.02684,54,586.412742,81
22.143572,36,588.028909,81
38.702354,65,590.963397,81
25.394342,40,592.755468,81
14.051441,27,593.967511,81
27.626055,55,596.429454,81
34.195571,64,599.299408,81
28.475198,51,601.585124,81
11.492019,25,602.701131,81
21.300077,35,604.275467,81
27.078638,46,606.315376,81
12.640418,25,607.437032,81
13.345914,29,608.739713,81
36.181735,52,611.063483,81
21.379341,40,612.849602,81
14.341655,28,614.093338,81
15.220106,30,615.443449,81
26.88967,43,617.380921,81
24.29121,36,618.988967,81
30.176029,45,620.975505,81
25.625036,47,623.075645,81
46.309022,67,626.087478,81
23.830768,36,627.707593,81
29.579578,47,629.795778,81
24.505787,38,631.499579,81
9.68866,21,632.443469,81
20.252438,47,634.545399,81
28.571721,49,636.739328,81
40.244333,56,639.267424,81
50.852856,79,642.795453,81
52.872151,76,646.202868,81
22.62087,43,648.117039,81
24.17575,47,650.221107,81
56.773401,83,653.955682,81
27.160219,41,655.777044,81
15.369893,32,657.211442,81
28.989211,45,659.229532,81
15.755312,29,660.537154,81
36.232188,51,662.837041,81
47.440895,74,666.155333,81
25.472131,44,668.109049,81
36.531111,56,670.631514,81
20.296647,33,672.115491,81
25.169385,49,674.299372,81
19.39797,31,675.681613,81
13.964566,30,677.021882,81
26.550755,44,678.977415,81
19.877663,33,680.461054,81
17.060292,39,682.199358,81
19.661596,33,683.695361,81
31.605349,46,685.747461,81
44.796267,68,688.777057,81
26.11231,45,690.775677,81
13.987684,28,692.019323,81
13.810802,24,693.097612,81
16.218673,29,694.397061,81
34.519546,61,697.143488,81
21.654999,37,698.807932,81
25.39299,40,700.591476,81
34.683481,58,703.183516,81
35.789193,52,705.511396,81
16.671547,29,706.795356,81
62.082592,92,710.877115,81
30.174688,43,712.795865,81
21.353629,34,714.325484,81
26.770095,44,716.281127,81
44.887089,69,719.411099,81
22.847521,35,720.979429,81
14.024576,26,722.159503,81
15.516981,31,723.563543,81
37.49725,55,726.037172,81
31.531135,49,728.231521,81
25.712133,40,730.019569,81
14.723072,28,731.299901,81
13.788991,26,732.459534,81
27.987245,43,734.391379,81
28.85741,46,736.4654,81
27.776531,46,738.543997,81
26.286359,62,741.327441,81
19.454968,33,742.81713,81
35.197246,56,745.327347,81
23.713946,39,747.075379,81
25.371228,41,748.89248,81
39.738015,55,751.34143,81
21.300029,36,752.95162,81
17.641982,32,754.375422,81
28.172367,41,756.215546,81
33.525915,72,759.423357,81
41.616724,59,762.063424,81
42.089549,57,764.615444,81
30.374546,44,766.592952,81
17.725298,31,767.988952,81
17.515636,31,769.377359,81
18.082809,31,770.756901,81
32.529848,55,773.221611,81
27.000835,44,775.179482,81
20.710873,37,776.847551,81
33.667963,49,779.075476,81
44.718586,70,782.195453,81
31.929241,67,785.195382,81
15.314292,47,787.269372,81
23.940831,38,788.968991,81
39.443249,65,791.883396,81
11.001991,23,792.91981,81
26.656986,47,795.039652,81
31.260711,48,797.19937,81
15.829869,27,798.415511,81
18.203873,30,799.759613,81
20.283999,33,801.241289,81
33.349839,59,803.89711,81
27.822027,47,806.007379,81
30.355319,45,808.015575,81
20.831183,33,809.491537,81
57.869704,97,813.827849,81
37.774363,65,816.723409,81
18.958203,32,818.176461,81
46.657874,75,821.515418,81
39.881121,67,824.543536,81
18.735662,31,825.947565,81
28.689794,43,827.883438,81
31.413175,63,830.731402,81
18.438372,33,832.219985,81
50.733614,75,835.575432,81
53.588013,84,839.319464,81
35.582488,56,841.829166,81
27.189458,42,843.717493,81
37.209184,56,846.215417,81
33.457994,50,848.43606,81
46.628063,83,852.137038,81
32.986726,47,854.245418,81
47.46306,68,857.319586,81
10.049955,20,858.203559,81
28.381028,49,860.399463,81
28.03743,44,862.383559,81
34.805775,57,864.95143,81
18.128652,32,866.380967,81
16.295559,28,867.625023,81
27.833436,44,869.595997,81
51.039575,77,873.051431,81
33.919204,48,875.19523,81
16.17584,29,876.483432,81
24.167721,42,878.373586,81
37.65787,53,880.76344,81
17.152259,29,882.063562,81
49.831861,71,885.231409,81
28.225274,46,887.285433,81
26.746728,43,889.207541,81
27.315572,46,891.253105,81
18.91699,31,892.657241,81
15.657638,30,894.003653,81
37.324298,59,896.645031,81
36.866734,58,899.247551,81
31.739634,45,901.257038,81
26.306976,40,903.060618,81
40.452898,62,905.833122,81
15.758051,30,907.203964,81
11.493994,28,908.451494,81
23.601305,39,910.199469,81
23.128583,36,911.807544,81
23.433402,36,913.453144,81
39.643924,70,916.623441,81
30.959604,46,918.688937,81
52.467913,78,922.163393,81
28.629694,55,924.627531,81
41.340966,59,927.259496,81
28.058868,42,929.125212,81
25.303019,46,931.177014,81
42.36932,81,934.817047,81
52.102025,81,938.451515,81
32.249633,57,941.0234,81
27.899903,42,942.923442,81
19.350023,34,944.439329,81
16.715792,29,945.749148,81
43.265352,66,948.700534,81
48.931221,99,953.153111,81
36.340902,61,955.883389,81
36.002416,58,958.475542,81
30.924384,47,960.576898,81
32.580442,48,962.723434,81
49.606777,72,965.941158,81
36.255276,54,968.355606,81
39.690486,57,970.903836,81
32.305805,46,972.984461,81
43.554291,63,975.80356,81
35.00014,68,978.853097,81
47.751442,90,982.887431,81
36.599541,54,985.307914,81
20.691067,40,987.075626,81
41.51918,74,990.404984,81
57.198587,84,994.165146,81
15.666361,28,995.4194,81
14.763367,27,996.623486,81
13.57389,27,997.83946,81
15.155717,28,999.0937,81
30.320397,48,1001.233365,81
19.523367,40,1003.035838,81
54.315661,73,1006.327439,81
24.094615,44,1008.303571,81
33.57965,54,1010.691638,81
42.02617,62,1013.491366,81
34.985613,58,1016.095435,81
28.55019,66,1019.039496,81
43.776503,60,1021.71149,81
25.311418,46,1023.779379,81
40.472186,59,1026.44908,81
57.861069,99,1030.857512,81
21.083425,37,1032.499484,81
10.226298,22,1033.485071,81
16.030944,29,1034.771473,81
42.461047,67,1037.775469,81
18.48827,36,1039.383451,81
19.559797,36,1040.999525,81
27.841417,41,1042.841094,81
18.218863,42,1044.719696,81
20.029411,35,1046.300953,81
47.455624,70,1049.432956,81
40.65711,69,1052.519575,81
37.443522,54,1054.93321,81
30.503284,53,1057.328422,81
38.175911,53,1059.676984,81
38.916151,65,1062.587493,81
21.106005,34,1064.123329,81
30.059963,47,1066.23992,81
33.442266,65,1069.145236,81
49.194992,98,1073.527493,81
41.779966,63,1076.359463,81
41.274525,59,1078.99692,81
17.325866,30,1080.355487,81
35.118027,61,1083.123466,81
54.3849,86,1087.016928,81
42.364269,72,1090.215375,81
20.008548,35,1091.799504,81
25.669814,39,1093.521396,81
33.917185,47,1095.655336,81
52.5469,89,1099.668075,81
31.818004,53,1102.071516,81
19.464956,42,1103.953188,81
27.183052,49,1106.149109,81
25.936606,39,1107.901106,81
33.899095,55,1110.365153,81
43.063269,69,1113.444898,81
10.450707,22,1114.42887,81
44.553305,66,1117.379501,81
35.705588,50,1119.585099,81
31.629179,53,1121.9331,81
31.659872,57,1124.471403,81
27.83673,46,1126.535312,81
34.296245,54,1128.937463,81
39.470784,67,1131.940932,81
36.846297,52,1134.263459,81
36.288592,62,1137.025286,81
17.77227,32,1138.451468,81
19.30525,36,1140.055525,81
36.758539,54,1142.483874,81
17.172655,28,1143.749034,81
37.153413,80,1147.327454,81
33.673583,49,1149.507499,81
74.975963,109,1154.388965,81
48.648485,77,1157.851498,81
56.039296,87,1161.74507,81
37.943836,57,1164.309049,81
36.724217,51,1166.599553,81
20.506292,39,1168.335491,81
30.08944,51,1170.625443,81
22.252384,37,1172.296686,81
59.608658,93,1176.431685,81
14.479869,26,1177.595352,81
60.043819,86,1181.459502,81
24.694895,47,1183.554925,81
38.171172,66,1186.517335,81
43.138206,63,1189.305196,81
19.26113,33,1190.776894,81
53.766089,92,1194.895425,81
30.410396,68,1197.944835,81
47.626367,77,1201.389101,81
