#{"t_start": 1585635637.5814736, "env_id": "CarlaGymEnv-v95"}
r,l,t,max index
12.968669,20,222.036916,21
18.60412,27,223.155897,21
16.583218,29,224.35508,21
12.228972,20,225.185069,21
15.214648,23,226.137891,21
11.140833,21,227.005848,21
21.671251,31,228.287712,21
11.808398,21,229.155757,21
12.252686,19,229.938811,21
21.436934,32,231.263773,21
11.375165,18,232.011039,21
13.476199,21,232.881201,21
12.904303,23,233.833911,21
35.550792,51,235.951977,21
10.341677,18,236.696018,21
20.358879,30,237.936932,21
11.875868,23,238.888428,21
15.556148,27,239.998963,21
24.725368,41,241.696938,21
5.411652,10,242.113007,21
3.984344,8,242.443026,21
21.244559,33,243.810933,21
9.371591,15,244.431966,21
16.722078,29,245.632941,21
25.276429,38,247.206962,21
20.372513,35,248.653924,21
10.679882,20,249.483965,21
8.097295,13,250.023993,21
6.303466,11,250.482017,21
18.658968,27,251.5901,21
15.048902,26,252.655976,21
12.089369,19,253.435297,21
8.130086,14,254.009042,21
13.406273,23,254.956078,21
3.34506,7,255.245108,21
13.01327,19,256.027071,21
12.127553,18,256.771969,21
1.707037,5,256.981129,21
11.09273,20,257.810071,21
3.647197,8,258.141965,21
19.141239,28,259.299067,21
10.635448,17,260.056614,21
11.683162,18,260.802176,21
20.553263,34,262.213975,21
12.642849,20,263.043976,21
22.365032,32,264.367132,21
18.638477,31,265.652099,21
6.450919,11,266.110921,21
21.392358,33,267.471941,21
15.934438,24,268.464764,21
9.936261,16,269.128824,21
8.044949,13,269.666959,21
22.915092,39,271.283004,21
16.427837,27,272.399988,21
7.055353,13,272.940043,21
22.28692,37,274.470952,21
6.395852,11,274.923998,21
13.96485,24,275.917244,21
14.508226,21,276.787122,21
7.499245,13,277.324084,21
19.838991,30,278.562978,21
14.904662,22,279.473993,21
12.028647,18,280.219083,21
15.999843,23,281.172863,21
18.373919,31,282.455035,21
2.558728,6,282.704075,21
4.961368,10,283.119053,21
18.348166,29,284.315066,21
7.852001,13,284.852074,21
8.43378,14,285.433102,21
12.058652,18,286.175977,21
16.04511,29,287.374961,21
16.37685,24,288.371994,21
10.289263,16,289.033981,21
9.007575,14,289.614996,21
9.450954,15,290.236974,21
10.039953,16,290.901946,21
18.172343,32,292.227032,21
4.799982,9,292.59806,21
21.002032,32,293.924121,21
16.575278,25,294.95698,21
26.179355,39,296.575008,21
7.219087,12,297.074153,21
15.253049,29,298.273114,21
2.011563,6,298.519964,21
16.520023,27,299.64199,21
15.389671,28,300.80599,21
15.203645,28,301.972078,21
13.627988,22,302.939986,21
17.715696,29,304.137076,21
11.726172,20,304.965022,21
3.814252,8,305.298124,21
13.144546,20,306.127111,21
19.156848,29,307.332196,21
19.13129,32,308.660002,21
9.755346,15,309.282962,21
20.137691,31,310.569973,21
21.170154,37,312.103044,21
16.929359,25,313.138186,21
9.478134,16,313.802304,21
11.020751,17,314.508111,21
14.52479,26,315.587264,21
15.925518,24,316.580978,21
13.809777,21,317.453161,21
22.792041,33,318.820071,21
13.366996,22,319.731059,21
11.509259,18,320.475114,21
13.367069,26,321.554075,21
15.210507,27,322.675047,21
18.841695,28,323.832026,21
8.919759,15,324.451966,21
34.568678,52,326.609038,21
10.577894,18,327.352062,21
9.401134,15,327.97513,21
18.21419,31,329.261965,21
17.211357,29,330.467075,21
11.558268,19,331.25608,21
23.191578,36,332.750039,21
28.088266,43,334.536073,21
18.512938,28,335.692081,21
18.159912,32,337.016992,21
12.342132,20,337.842002,21
12.94328,23,338.795228,21
9.554077,15,339.416245,21
21.128853,31,340.699176,21
15.405798,26,341.777011,21
9.877981,16,342.438046,21
18.497858,28,343.595187,21
5.685925,10,344.007032,21
20.649137,32,345.398036,21
8.829874,14,345.981037,21
11.731411,20,346.811938,21
6.681231,11,347.26909,21
3.335417,7,347.559188,21
11.571526,19,348.345195,21
22.027606,37,349.877116,21
4.868935,9,350.252015,21
28.968839,45,352.11899,21
12.746918,19,352.907046,21
6.520086,11,353.364064,21
22.997806,33,354.72598,21
13.320448,21,355.596061,21
8.736812,14,356.176058,21
19.277986,29,357.378366,21
7.422001,12,357.873982,21
25.973925,38,359.451063,21
20.566466,32,360.782977,21
18.0626,31,362.070994,21
19.703496,33,363.438112,21
23.755596,36,364.931098,21
22.799416,37,366.465023,21
16.367522,23,367.413146,21
15.670136,27,368.529091,21
9.319126,15,369.150012,21
25.48289,41,370.841302,21
14.86143,24,371.830234,21
14.534261,24,372.82397,21
17.898954,31,374.10806,21
11.651416,19,374.893018,21
21.492239,32,376.21522,21
13.400568,22,377.126046,21
15.065202,26,378.203122,21
9.286239,16,378.866992,21
18.399172,33,380.236028,21
15.379369,28,381.399044,21
20.445322,32,382.723963,21
16.127912,28,383.883045,21
22.654871,37,385.414132,21
15.615824,24,386.408938,21
11.657796,18,387.156049,21
28.133922,43,389.000054,21
22.6796,33,390.372,21
16.388312,23,391.326998,21
11.643629,19,392.118078,21
36.028391,53,394.313074,21
17.684003,30,395.556003,21
21.69026,35,397.005949,21
10.16424,16,397.670119,21
7.894701,13,398.208067,21
9.819844,16,398.870988,21
12.642749,23,399.824,21
12.87476,22,400.734169,21
15.306344,23,401.687048,21
21.153452,39,403.308077,21
15.331554,22,404.21907,21
33.952017,52,406.374981,21
25.015241,41,408.071964,21
3.851188,8,408.405061,21
10.33581,17,409.108132,21
14.784348,22,410.017296,21
18.247694,26,411.097095,21
26.251928,44,412.921093,21
9.125238,15,413.542032,21
16.272756,25,414.578021,21
24.377869,44,416.396341,21
11.620833,23,417.348067,21
15.682124,24,418.337949,21
17.868932,26,419.415997,21
16.002983,30,420.658196,21
17.371037,27,421.779109,21
14.527349,22,422.688609,21
12.50952,20,423.516147,21
20.034706,28,424.679218,21
8.866895,14,425.261249,21
19.275195,32,426.587206,21
19.129221,28,427.750377,21
10.484342,16,428.412996,21
6.91901,12,428.913045,21
16.585392,24,429.906975,21
19.023299,29,431.172016,21
10.758099,18,431.915056,21
17.720827,26,432.991987,21
20.013782,31,434.276966,21
14.66127,26,435.352264,21
13.332522,19,436.138087,21
15.10685,22,437.047114,21
14.517639,22,437.960028,21
16.207562,24,438.958965,21
11.361954,17,439.663933,21
12.254525,19,440.452986,21
16.835056,25,441.489007,21
20.785161,31,442.775022,21
26.979172,39,444.39109,21
14.387286,24,445.38721,21
31.968041,47,447.3371,21
23.715644,37,448.871116,21
14.569204,22,449.781112,21
10.933644,18,450.526083,21
20.48864,34,451.931012,21
14.750542,23,452.882057,21
28.844691,41,454.580101,21
17.277086,25,455.61818,21
15.688276,27,456.733036,21
5.369332,10,457.147009,21
9.998785,16,457.807082,21
17.010923,24,458.801157,21
14.126158,22,459.71502,21
19.007753,30,460.954023,21
9.243879,15,461.576278,21
16.012713,26,462.652018,21
9.52096,16,463.314188,21
15.49488,24,464.311115,21
12.006941,19,465.101231,21
4.991902,9,465.476306,21
4.921143,9,465.848303,21
34.594463,58,468.252062,21
25.262332,37,469.781991,21
19.332103,29,470.982104,21
8.373473,16,471.642354,21
15.222172,22,472.637061,21
20.700461,34,474.047121,21
17.814609,31,475.334364,21
30.650156,47,477.284121,21
19.121077,30,478.526125,21
18.402229,26,479.60313,21
25.140976,47,481.552019,21
16.391147,29,482.751003,21
13.254447,22,483.661101,21
22.506373,34,485.069077,21
22.974189,33,486.432116,21
14.160306,21,487.307972,21
9.411965,15,487.927163,21
11.936732,23,488.876145,21
23.498978,35,490.321934,21
24.189751,46,492.229117,21
15.286069,22,493.140043,21
21.110389,29,494.340997,21
25.719933,39,495.953301,21
15.581219,22,496.865077,21
29.330973,49,498.894028,21
19.760571,31,500.175267,21
28.695013,47,502.116987,21
17.753786,30,503.363202,21
12.258019,21,504.234159,21
17.860657,29,505.433197,21
15.830294,29,506.63809,21
9.4226,15,507.261076,21
11.340021,17,507.966059,21
9.738743,15,508.584058,21
17.940007,26,509.662019,21
30.066824,44,511.488115,21
12.045458,18,512.232277,21
16.612979,26,513.311984,21
11.571405,17,514.018159,21
16.909987,25,515.113078,21
15.514324,24,516.106022,21
23.042946,36,517.595282,21
13.404214,20,518.424025,21
19.905828,30,519.669043,21
22.896556,33,521.033989,21
21.6615,35,522.481078,21
9.570493,15,523.103093,21
26.11256,37,524.636049,21
26.228299,40,526.291074,21
18.867199,28,527.454051,21
13.193453,20,528.280052,21
21.69305,36,529.767072,21
23.661749,42,531.508023,21
19.470761,30,532.751139,21
17.338973,32,534.077068,21
15.798359,25,535.118567,21
18.469896,31,536.396146,21
14.865011,22,537.301148,21
6.704423,12,537.795157,21
9.062298,14,538.379322,21
22.965117,35,539.826993,21
12.112565,19,540.613074,21
17.837528,28,541.773093,21
22.629203,32,543.100122,21
25.267186,38,544.673058,21
9.78706,16,545.336187,21
16.998328,26,546.41522,21
16.104113,30,547.653174,21
24.272292,42,549.395061,21
20.491278,32,550.719055,21
15.978459,25,551.756275,21
26.826258,38,553.328211,21
12.923919,20,554.159153,21
28.63902,42,555.903112,21
13.84959,20,556.731897,21
12.067781,18,557.542275,21
14.437858,22,558.455002,21
35.966623,51,560.564071,21
14.706493,28,561.727003,21
8.715886,15,562.348988,21
5.980485,10,562.767192,21
24.861165,40,564.42008,21
19.177465,29,565.619066,21
13.379957,26,566.697102,21
21.357572,37,568.228198,21
29.377145,47,570.165066,21
15.712898,24,571.155088,21
13.762608,26,572.233035,21
5.702778,10,572.646173,21
15.999724,24,573.641018,21
24.801037,41,575.333218,21
14.728547,22,576.241023,21
23.311619,34,577.647002,21
12.984203,23,578.600097,21
14.63741,24,579.594083,21
14.14177,22,580.504282,21
17.244432,31,581.791002,21
16.26639,27,582.909057,21
15.984462,24,583.904184,21
20.456156,30,585.147004,21
13.357451,22,586.059058,21
15.003482,26,587.135098,21
12.500352,19,587.924078,21
9.646145,15,588.545994,21
20.354613,32,589.872109,21
12.228062,23,590.829346,21
15.727882,23,591.78307,21
11.624075,23,592.73614,21
6.311791,11,593.190114,21
14.939587,22,594.101094,21
22.393365,34,595.509152,21
21.92192,35,596.962082,21
20.405087,30,598.204014,21
10.183793,16,598.866105,21
11.852829,17,599.570315,21
4.869249,9,600.004097,21
28.831257,45,601.868116,21
17.013789,25,602.905183,21
10.43293,18,603.651019,21
5.933127,10,604.067102,21
21.251778,30,605.308137,21
24.549976,42,607.047021,21
16.862436,32,608.372113,21
11.331996,18,609.112982,21
24.676583,38,610.685088,21
18.303212,26,611.762088,21
17.455814,33,613.132154,21
16.441174,29,614.332177,21
13.325717,19,615.119,21
28.570609,42,616.855239,21
16.643761,28,618.015012,21
4.002224,8,618.348106,21
8.868406,14,618.928187,21
9.121963,14,619.508115,21
19.005801,28,620.67002,21
22.482772,37,622.194968,21
12.947948,24,623.192047,21
8.483752,14,623.771949,21
8.825358,14,624.352976,21
14.482179,22,625.265109,21
20.275725,30,626.50399,21
30.062312,47,628.455027,21
18.885813,28,629.614082,21
18.020085,26,630.690942,21
21.585532,31,631.978964,21
23.132903,33,633.346109,21
13.829934,24,634.339037,21
9.880002,15,634.958272,21
14.698084,23,635.909005,21
5.12779,11,636.365987,21
11.959139,18,637.111144,21
19.621693,28,638.272097,21
17.750177,25,639.302037,21
10.19273,16,639.967203,21
27.480735,39,641.583976,21
26.15049,43,643.423197,21
21.814128,34,644.82611,21
23.955159,40,646.479985,21
8.072048,14,647.05405,21
20.311202,30,648.294059,21
13.908013,21,649.164986,21
21.365075,32,650.491026,21
22.458964,31,651.782006,21
16.118969,30,653.02794,21
20.066356,42,654.768018,21
23.761205,38,656.342116,21
15.800459,23,657.293174,21
14.716773,24,658.28809,21
30.934562,45,660.154507,21
14.983821,25,661.18609,21
23.229479,37,662.720015,21
13.306153,21,663.591043,21
18.011757,28,664.752079,21
15.778169,23,665.704142,21
14.81133,28,666.862093,21
21.888795,37,668.394056,21
12.711835,19,669.181071,21
23.550376,38,670.75401,21
23.319141,33,672.121995,21
30.227084,44,673.934065,21
14.175398,23,674.882316,21
16.612262,25,675.918088,21
15.79556,25,676.951075,21
15.235491,23,677.905027,21
19.907122,30,679.150026,21
22.67157,33,680.517067,21
19.981155,32,681.846105,21
18.319149,26,682.924134,21
15.955307,25,683.957166,21
23.514468,39,685.651155,21
20.626458,31,686.933107,21
16.464279,25,687.968969,21
19.970797,32,689.297061,21
18.810564,36,690.792904,21
27.736193,41,692.48683,21
4.987087,9,692.85794,21
21.861611,31,694.142289,21
17.207475,32,695.469375,21
18.682094,30,696.713086,21
20.875207,32,698.040078,21
17.83566,29,699.241451,21
26.357219,42,700.979962,21
23.342904,33,702.342118,21
15.47107,23,703.289205,21
